toIsContract_0,toIsContract_1,blockNumber,timestamp,value,gasLimit,gasPrice,gasUsed,isError
1,0,696961,1450206074,3.73e+18,21000,60000000000.0,21000,0
1,0,697391,1450213762,1.06e+18,21000,71986792679.0,21000,0
1,0,696203,1450193647,4.96e+18,21000,60000000000.0,21000,0
1,0,697412,1450214147,3.06e+18,21000,78179487301.0,21000,0
1,0,697380,1450213449,5.5e+18,25000,50000000000.0,21000,0
0,1,696498,1450198913,1.0,250000,52000000000.0,186382,0
1,0,697355,1450213078,1.94e+18,21000,60000000000.0,21000,0
0,1,697329,1450212541,1.0,250000,52000000000.0,186318,0
0,1,697410,1450214119,0.0,90000,56540427731.0,90000,1
1,0,696163,1450193093,9.99e+17,21000,60000000000.0,21000,0
1,0,696915,1450205367,4.95e+18,41000,50000000000.0,21000,0
1,0,696788,1450203601,1.44e+16,90000,50000000000.0,21000,0
1,0,696082,1450191726,1.06e+18,90000,50000000000.0,21000,0
1,0,697391,1450213762,8.23e+17,90000,61578081924.0,21000,0
0,1,697415,1450214254,0.0,90000,56540427731.0,90000,1
0,1,696779,1450203286,1.0,250000,52000000000.0,186382,0
0,1,696923,1450205518,1.0,250000,52000000000.0,186446,0
0,1,696299,1450195280,0.0,3000000,50000000000.0,42447,0
0,1,696317,1450195609,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,1.19e+19,25000,50000000000.0,21000,0
0,1,696612,1450200729,1.0,250000,52000000000.0,186446,0
0,1,696634,1450201071,1.0,250000,52000000000.0,118475,0
1,0,696693,1450201946,1.25e+18,90000,50000000000.0,21000,0
1,0,696884,1450204877,5.98e+18,90000,50000000000.0,21000,0
1,0,697355,1450213078,1.32e+18,90000,50000000000.0,21000,0
0,1,697401,1450213897,0.0,90000,57661658451.0,90000,1
1,0,697187,1450209773,2.03e+19,50000,60000000000.0,21000,0
0,1,696700,1450202065,1.0,250000,52000000000.0,186446,0
0,1,697415,1450214254,0.0,90000,56540427731.0,90000,1
0,1,697412,1450214147,0.0,90000,56540427731.0,90000,1
0,1,696791,1450203624,1.0,250000,52000000000.0,186382,0
1,0,697246,1450210934,4.95e+18,22050,50000000000.0,21000,0
0,1,696062,1450191216,1.0,250000,52000000000.0,186446,0
0,1,697400,1450213885,0.0,90000,57661658451.0,90000,1
0,1,696217,1450193891,1.0,250000,52000000000.0,186446,0
0,1,697074,1450208014,1.0,250000,52000000000.0,121250,0
0,1,696423,1450197631,1.0,250000,52000000000.0,186382,0
1,0,696317,1450195609,1.66e+18,21000,60000000000.0,21000,0
0,1,697399,1450213863,0.0,90000,57661658451.0,90000,1
0,1,697402,1450213907,0.0,90000,57661658451.0,90000,1
1,0,697123,1450208749,5.05e+18,90000,50000000000.0,21000,0
0,1,696335,1450196021,1.0,250000,52000000000.0,186318,0
1,0,697187,1450209773,1.38e+19,21000,60000000000.0,21000,0
0,1,697421,1450214365,0.0,90000,56024213625.0,90000,1
0,1,696861,1450204628,0.0,300000,50000000000.0,219845,0
0,1,696195,1450193587,1.0,250000,52000000000.0,186446,0
0,1,696724,1450202464,1.0,250000,52000000000.0,186446,0
0,1,696232,1450194129,1.0,250000,52000000000.0,186254,0
1,0,697390,1450213666,6.57e+17,90000,61578081924.0,21000,0
0,1,696630,1450201026,1.0,250000,52000000000.0,118603,0
1,0,696080,1450191681,1.14e+18,21000,60000000000.0,21000,0
0,1,697166,1450209421,1.0,250000,52000000000.0,181322,0
0,1,697411,1450214125,0.0,90000,56540427731.0,90000,1
1,0,697165,1450209396,6.07e+18,21000,60000000000.0,21000,0
0,1,697412,1450214147,0.0,90000,56540427731.0,90000,1
1,0,696943,1450205786,1.47e+16,21000,50000000000.0,21000,0
1,0,696623,1450200933,1.1e+16,21000,50000000000.0,21000,0
0,1,697007,1450206769,1.0,250000,52000000000.0,186446,0
0,1,696803,1450203848,1.0,250000,52000000000.0,186318,0
0,1,696850,1450204464,1.0,250000,52000000000.0,186382,0
0,1,696364,1450196486,9e+18,129244,50000000000.0,29244,0
1,0,697380,1450213449,2.01e+18,25000,50000000000.0,21000,0
0,1,697402,1450213907,0.0,90000,57661658451.0,90000,1
0,1,696762,1450203057,1.0,250000,52000000000.0,186446,0
0,1,697398,1450213858,0.0,90000,57661658451.0,90000,1
0,1,697332,1450212618,0.0,200000,50000000000.0,58930,0
1,0,697372,1450213321,5.8e+17,90000,50000000000.0,21000,0
1,0,696720,1450202395,4.42e+18,21000,60000000000.0,21000,0
1,0,697382,1450213478,1.5e+18,25000,50000000000.0,21000,0
0,1,696296,1450195258,1.0,250000,52000000000.0,54591,0
1,0,697039,1450207489,3.2e+18,22050,50000000000.0,21000,0
0,1,697419,1450214339,0.0,90000,56024213625.0,90000,1
0,1,697403,1450213978,0.0,90000,57661658451.0,90000,1
1,0,697166,1450209421,1.2e+18,21000,60000000000.0,21000,0
0,1,697388,1450213596,1.0,250000,52000000000.0,186382,0
0,1,697418,1450214330,0.0,90000,56540427731.0,90000,1
0,1,696075,1450191594,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,1.33e+18,25000,50000000000.0,21000,0
0,1,697153,1450209282,1.0,250000,52000000000.0,181194,0
0,1,696027,1450190513,1.0,250000,52000000000.0,186382,0
0,1,696767,1450203116,1.0,250000,52000000000.0,186318,0
1,0,697373,1450213343,3.71e+19,50000,60000000000.0,21000,0
1,0,697088,1450208263,2.78e+18,22050,50000000000.0,21000,0
0,1,697405,1450214020,0.0,90000,57661658451.0,90000,1
0,1,696729,1450202525,1.0,250000,52000000000.0,186446,0
0,1,697134,1450208945,1.0,250000,52000000000.0,186446,0
0,1,696407,1450197346,1.0,250000,52000000000.0,186382,0
0,1,697386,1450213556,0.0,150000,53064977957.0,74690,0
0,1,697385,1450213539,0.0,150000,53064977957.0,74690,0
1,0,697391,1450213762,1.2e+17,90000,61578081924.0,21000,0
0,1,696086,1450191836,1.0,250000,52000000000.0,186446,0
1,0,697088,1450208263,3.59e+18,21000,60000000000.0,21000,0
0,1,696444,1450197911,1.0,250000,52000000000.0,186446,0
1,0,696303,1450195350,1.02e+18,21000,60000000000.0,21000,0
0,1,696924,1450205544,1.0,250000,52000000000.0,186382,0
0,1,697398,1450213858,0.0,90000,57661658451.0,90000,1
0,1,696031,1450190562,1.0,250000,52000000000.0,186446,0
1,0,696784,1450203388,1.01e+19,21000,60000000000.0,21000,0
1,0,697069,1450207901,1.02e+18,90000,50000000000.0,21000,0
1,0,696700,1450202065,3.04e+18,90000,50000000000.0,21000,0
0,1,696190,1450193531,1.0,250000,52000000000.0,186446,0
0,1,696613,1450200764,1.0,250000,52000000000.0,186446,0
1,0,696262,1450194698,3.3e+17,90000,50000000000.0,21000,0
1,0,697187,1450209773,3.64e+19,90000,50000000000.0,21000,0
0,1,697130,1450208893,1.0,250000,52000000000.0,181322,0
0,1,697406,1450214024,0.0,90000,57136937358.0,90000,1
0,1,696141,1450192706,1.0,250000,52000000000.0,186318,0
0,1,697406,1450214024,0.0,90000,57136937358.0,90000,1
1,0,696719,1450202371,1.88e+19,21000,60000000000.0,21000,0
1,0,696149,1450192807,1.09e+18,21000,60000000000.0,21000,0
1,0,696057,1450191113,1.2e+19,90000,50000000000.0,21000,0
0,1,696165,1450193102,0.0,2500000,60000000000.0,73884,0
1,0,696235,1450194164,2.05e+19,90000,50000000000.0,21000,0
0,1,696904,1450205235,1.0,250000,52000000000.0,120852,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
0,1,697409,1450214113,0.0,90000,57136937358.0,90000,1
0,1,696552,1450199785,0.0,90000,54628215748.0,28172,0
0,1,696669,1450201676,1.0,250000,52000000000.0,186446,0
0,1,697172,1450209500,0.0,150000,50000000000.0,59626,0
1,0,696283,1450195080,5.57e+18,21000,60000000000.0,21000,0
0,1,697412,1450214147,0.0,90000,56540427731.0,90000,1
0,1,697330,1450212568,1.0,250000,52000000000.0,186254,0
1,0,697187,1450209773,3.01e+19,21000,60000000000.0,21000,0
1,0,696455,1450198121,1.38e+18,90000,50000000000.0,21000,0
1,0,697394,1450213792,3.74e+18,21000,70734212033.0,21000,0
1,0,697341,1450212741,1.35e+18,21000,60000000000.0,21000,0
0,1,697413,1450214172,0.0,90000,56540427731.0,90000,1
1,0,697394,1450213792,1.79e+19,21000,71321054525.0,21000,0
1,0,697155,1450209294,1.47e+18,90000,50000000000.0,21000,0
1,0,697397,1450213834,1.72e+18,25000,50000000000.0,21000,0
1,0,696992,1450206565,5.16e+18,200000,50000000000.0,21000,0
1,0,697388,1450213596,9.57e+17,25000,50000000000.0,21000,0
0,1,696502,1450199008,1.0,250000,52000000000.0,186446,0
0,1,696284,1450195088,1.0,250000,52000000000.0,186318,0
0,1,696152,1450192841,1.0,250000,52000000000.0,186382,0
1,0,697066,1450207857,3.59e+18,90000,50000000000.0,21000,0
0,1,696462,1450198232,0.0,200000,50000000000.0,58994,0
0,1,696654,1450201342,1.0,250000,52000000000.0,186318,0
0,1,697410,1450214119,0.0,90000,56540427731.0,90000,1
1,0,697088,1450208263,1e+19,21000,60000000000.0,21000,0
1,0,696283,1450195080,5.46e+18,21000,60000000000.0,21000,0
1,0,696490,1450198720,2e+20,21000,64132840938.0,21000,0
0,1,697407,1450214026,0.0,90000,57136937358.0,90000,1
0,1,697405,1450214020,0.0,90000,57661658451.0,90000,1
1,0,696095,1450191937,1.13e+18,90000,50000000000.0,21000,0
0,1,696191,1450193537,1.0,250000,52000000000.0,186382,0
0,1,696471,1450198427,1.0,250000,52000000000.0,186446,0
0,1,697385,1450213539,0.0,150000,53064977957.0,74754,0
0,1,696627,1450200997,1.0,250000,52000000000.0,186446,0
1,0,697372,1450213321,1.29e+17,90000,50000000000.0,21000,0
0,1,697064,1450207853,0.0,3000000,50000000000.0,42447,0
0,1,696382,1450196904,1.0,250000,52000000000.0,186446,0
0,1,697204,1450210114,1.0,250000,52000000000.0,186446,0
1,0,696422,1450197619,5.02e+18,41000,50000000000.0,21000,0
0,1,697421,1450214365,0.0,90000,56024213625.0,90000,1
1,0,697140,1450209091,4.91e+18,90000,50000000000.0,21000,0
0,1,697274,1450211468,1.0,250000,52000000000.0,186446,0
0,1,697213,1450210262,1.0,250000,52000000000.0,186446,0
0,1,696418,1450197557,1.0,250000,52000000000.0,186446,0
0,1,697387,1450213590,0.0,150000,53064977957.0,74626,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
0,1,696177,1450193269,1.0,250000,52000000000.0,186446,0
1,0,697391,1450213762,1.6e+18,90000,61578081924.0,21000,0
0,1,696260,1450194651,0.0,200000,50000000000.0,58994,0
1,0,696283,1450195080,6.13e+18,21000,60000000000.0,21000,0
0,1,696149,1450192807,1.0,250000,52000000000.0,186446,0
0,1,696268,1450194820,1.0,250000,52000000000.0,121250,0
1,0,696490,1450198720,1.07e+18,21000,64132840938.0,21000,0
0,1,697027,1450207236,1.0,250000,52000000000.0,186382,0
1,0,697355,1450213078,2e+19,21000,60000000000.0,21000,0
0,1,697216,1450210327,1.0,250000,52000000000.0,186446,0
1,0,697398,1450213858,7.44e+18,25000,50000000000.0,21000,0
1,0,696264,1450194731,1.04e+18,90000,50000000000.0,21000,0
1,0,697380,1450213449,1.17e+17,25000,50000000000.0,21000,0
0,1,696640,1450201203,1.0,250000,52000000000.0,186446,0
0,1,697085,1450208173,1.0,250000,52000000000.0,186446,0
0,1,696621,1450200889,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,3.29e+18,25000,50000000000.0,21000,0
0,1,697402,1450213907,0.0,90000,57661658451.0,90000,1
0,1,696319,1450195624,1.0,250000,52000000000.0,186318,0
0,1,697058,1450207777,1.0,250000,52000000000.0,186446,0
0,1,697181,1450209691,1.0,250000,52000000000.0,186382,0
1,0,696701,1450202085,1.23e+18,21000,60000000000.0,21000,0
1,0,696718,1450202366,5.06e+18,21000,60000000000.0,21000,0
0,1,696382,1450196904,1.0,250000,52000000000.0,186446,0
0,1,697224,1450210549,1.0,250000,52000000000.0,186318,0
0,1,697420,1450214360,0.0,90000,56024213625.0,90000,1
0,1,697221,1450210521,1.0,250000,52000000000.0,186446,0
0,1,696986,1450206462,1.0,250000,52000000000.0,186446,0
0,1,696578,1450200188,1.0,250000,52000000000.0,186446,0
1,0,696113,1450192257,6e+21,21000,60000000000.0,21000,0
0,1,696057,1450191113,0.0,179907,50000000000.0,169907,0
0,1,697044,1450207568,1.0,250000,52000000000.0,186446,0
0,1,696575,1450200115,1.0,250000,52000000000.0,186446,0
1,0,696284,1450195088,5.07e+19,21000,60000000000.0,21000,0
1,0,697323,1450212424,1.35e+18,90000,50000000000.0,21000,0
0,1,696654,1450201342,1.0,250000,52000000000.0,186382,0
0,1,696724,1450202464,1.0,250000,52000000000.0,186382,0
1,0,696655,1450201380,1000000000000000.0,21000,50000000000.0,21000,0
0,1,696904,1450205235,1.0,250000,52000000000.0,186190,0
1,0,697380,1450213449,4.7e+17,25000,50000000000.0,21000,0
0,1,696322,1450195698,1.0,250000,52000000000.0,186382,0
0,1,697421,1450214365,0.0,90000,56024213625.0,90000,1
1,0,696244,1450194261,2.38e+21,21000,60000000000.0,21000,0
1,0,696584,1450200345,1.86e+16,21000,50000000000.0,21000,0
0,1,696224,1450193979,1.0,250000,52000000000.0,54463,0
0,1,696241,1450194246,1.0,250000,52000000000.0,186382,0
1,0,696238,1450194193,6.7e+18,90000,50000000000.0,21000,0
0,1,696046,1450190976,1.0,250000,52000000000.0,186446,0
1,0,697351,1450212988,1.33e+18,90000,50000000000.0,21000,0
0,1,696190,1450193531,1.0,250000,52000000000.0,186382,0
1,0,697380,1450213449,9.66e+17,25000,50000000000.0,21000,0
0,1,696375,1450196668,1.0,250000,52000000000.0,186446,0
1,0,696284,1450195088,1.39e+18,21000,60000000000.0,21000,0
1,0,696075,1450191594,1.14e+18,90000,50000000000.0,21000,0
1,0,697368,1450213219,1.07e+16,21000,50000000000.0,21000,0
0,1,696030,1450190550,1.0,250000,52000000000.0,186446,0
0,1,696149,1450192807,1.0,250000,52000000000.0,186446,0
0,1,696294,1450195213,0.0,200000,50000000000.0,58930,0
0,1,697050,1450207671,1.0,250000,52000000000.0,186446,0
0,1,697404,1450213994,0.0,90000,57661658451.0,90000,1
1,0,696502,1450199008,2e+18,21000,60000000000.0,21000,0
0,1,696480,1450198555,1.0,250000,52000000000.0,186446,0
0,1,697073,1450207949,1.0,250000,52000000000.0,90728,0
1,0,697112,1450208555,4.95e+18,41000,50000000000.0,21000,0
0,1,696150,1450192816,0.0,200000,50000000000.0,58994,0
1,0,696495,1450198836,8540000000000000.0,21000,50000000000.0,21000,0
0,1,696913,1450205352,1.0,250000,52000000000.0,186446,0
0,1,696469,1450198391,1.0,250000,52000000000.0,186446,0
1,0,696722,1450202416,5.09e+19,90000,50000000000.0,21000,0
0,1,697371,1450213310,1.0,250000,52000000000.0,186446,0
0,1,696896,1450205013,1.0,250000,52000000000.0,186446,0
0,1,697412,1450214147,0.0,90000,56540427731.0,90000,1
0,1,697407,1450214026,0.0,90000,57136937358.0,90000,1
0,1,697269,1450211417,1.0,250000,52000000000.0,186382,0
0,1,696688,1450201909,1.0,250000,52000000000.0,186446,0
1,0,696407,1450197346,9.98e+17,90000,50000000000.0,21000,0
0,1,697265,1450211381,1.0,250000,52000000000.0,186254,0
0,1,697090,1450208298,1.0,250000,52000000000.0,186446,0
0,1,697406,1450214024,0.0,90000,57136937358.0,90000,1
0,1,697421,1450214365,0.0,90000,56024213625.0,90000,1
1,0,696735,1450202636,1.07e+18,90000,50000000000.0,21000,0
0,1,697406,1450214024,0.0,90000,57136937358.0,90000,1
0,1,696257,1450194536,1.0,250000,52000000000.0,186446,0
0,1,696249,1450194427,1.0,250000,52000000000.0,186446,0
1,0,696030,1450190550,4.96e+18,41000,50000000000.0,21000,0
0,1,696316,1450195577,1.0,250000,52000000000.0,121250,0
0,1,696179,1450193294,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,3.41e+17,25000,50000000000.0,21000,0
0,1,697282,1450211636,1.0,250000,52000000000.0,186318,0
0,1,697206,1450210170,1.0,250000,52000000000.0,186382,0
0,1,697415,1450214254,0.0,90000,56540427731.0,90000,1
0,1,696636,1450201108,1.0,250000,52000000000.0,45461,0
0,1,696757,1450202980,1.0,250000,52000000000.0,186446,0
0,1,697130,1450208893,1.0,250000,52000000000.0,186382,0
1,0,696878,1450204807,1.03e+18,90000,50000000000.0,21000,0
1,0,696287,1450195107,2.11e+19,21000,60000000000.0,21000,0
1,0,697058,1450207777,1.59e+16,90000,50000000000.0,21000,0
0,1,696231,1450194090,1.0,250000,52000000000.0,186446,0
1,0,696913,1450205352,1.19e+18,22050,50000000000.0,21000,0
0,1,696749,1450202823,1.0,250000,52000000000.0,186446,0
1,0,697383,1450213494,3.05e+18,22050,54170635748.0,21000,0
0,1,697404,1450213994,0.0,90000,57661658451.0,90000,1
0,1,696328,1450195834,1.0,250000,52000000000.0,186446,0
0,1,697171,1450209487,1.0,250000,52000000000.0,186446,0
0,1,696779,1450203286,1.0,250000,52000000000.0,186446,0
0,1,696629,1450201018,1.0,250000,52000000000.0,45589,0
1,0,697162,1450209344,4.18e+18,90000,50000000000.0,21000,0
1,0,696726,1450202506,1.25e+18,90000,50000000000.0,21000,0
0,1,697402,1450213907,0.0,90000,57661658451.0,90000,1
0,1,696947,1450205866,1.0,250000,52000000000.0,62858,0
1,0,697303,1450212030,3.31e+20,90000,50000000000.0,21000,0
0,1,696212,1450193815,1.0,250000,52000000000.0,186446,0
1,0,697275,1450211518,1.03e+18,90000,50000000000.0,21000,0
0,1,697417,1450214322,0.0,90000,56540427731.0,90000,1
0,1,696447,1450197938,1.0,250000,52000000000.0,186446,0
0,1,697403,1450213978,0.0,90000,57661658451.0,90000,1
0,1,696713,1450202288,1.0,250000,52000000000.0,186446,0
0,1,696321,1450195667,1.0,250000,52000000000.0,186446,0
1,0,696471,1450198427,1.38e+18,21000,60000000000.0,21000,0
1,0,696575,1450200115,7.53e+19,21000,60000000000.0,21000,0
0,1,697404,1450213994,0.0,90000,57661658451.0,90000,1
0,1,697411,1450214125,0.0,90000,56540427731.0,90000,1
0,1,697416,1450214304,0.0,90000,56540427731.0,90000,1
0,1,697178,1450209655,1.0,250000,52000000000.0,186446,0
1,0,697391,1450213762,5.1e+17,90000,61578081924.0,21000,0
0,1,696415,1450197447,1.0,250000,52000000000.0,186382,0
1,0,697110,1450208534,3.38e+18,21000,60000000000.0,21000,0
0,1,697059,1450207801,0.0,90000,50000000000.0,90000,1
0,1,696222,1450193951,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,1.24e+18,25000,50000000000.0,21000,0
1,0,696839,1450204331,1.13e+18,21000,60000000000.0,21000,0
0,1,697264,1450211340,1.0,250000,52000000000.0,186446,0
0,1,696873,1450204768,1.0,250000,52000000000.0,186446,0
1,0,697013,1450206865,3.3e+18,21000,60000000000.0,21000,0
0,1,696182,1450193355,1.0,250000,52000000000.0,186190,0
1,0,697380,1450213449,3.47e+18,25000,50000000000.0,21000,0
1,0,697051,1450207684,3.22e+18,21000,60000000000.0,21000,0
0,1,696059,1450191181,1.0,250000,52000000000.0,186446,0
1,0,696704,1450202116,5.06e+18,90000,50000000000.0,21000,0
0,1,697398,1450213858,0.0,90000,57661658451.0,90000,1
1,0,696203,1450193647,1.05e+18,21000,60000000000.0,21000,0
0,1,696062,1450191216,1.0,250000,52000000000.0,186446,0
1,0,697129,1450208827,2.45e+18,90000,50000000000.0,21000,0
1,0,697355,1450213078,1.43e+18,21000,60000000000.0,21000,0
0,1,697132,1450208903,1.0,250000,52000000000.0,186446,0
0,1,697386,1450213556,0.0,150000,53064977957.0,74754,0
0,1,696123,1450192409,1.0,250000,52000000000.0,186382,0
0,1,696630,1450201026,1.0,250000,52000000000.0,45589,0
0,1,697401,1450213897,0.0,90000,57661658451.0,90000,1
0,1,697342,1450212797,1.0,250000,52000000000.0,186446,0
1,0,697380,1450213449,9.19e+18,25000,50000000000.0,21000,0
0,1,697416,1450214304,0.0,90000,56540427731.0,90000,1
0,1,696640,1450201203,1.0,250000,52000000000.0,186446,0
0,1,696249,1450194427,1.0,250000,52000000000.0,186382,0
1,0,696407,1450197346,3.53e+20,21000,60000000000.0,21000,0
1,0,696036,1450190664,3.71e+18,41000,50000000000.0,21000,0
1,0,697380,1450213449,6.82e+18,25000,50000000000.0,21000,0
0,1,696790,1450203616,1.0,250000,52000000000.0,186190,0
1,0,696383,1450196913,1.19e+16,90000,50000000000.0,21000,0
0,1,696372,1450196586,1.0,250000,52000000000.0,121122,0
0,1,697411,1450214125,0.0,90000,56540427731.0,90000,1
0,1,697400,1450213885,0.0,90000,57661658451.0,90000,1
0,1,696636,1450201108,1.0,250000,52000000000.0,118475,0
0,1,696635,1450201104,1.0,250000,52000000000.0,118539,0
1,0,696263,1450194700,1.17e+18,90000,50000000000.0,21000,0
1,0,696173,1450193218,1.11e+18,90000,50000000000.0,21000,0
0,1,696636,1450201108,1.0,250000,52000000000.0,45589,0
0,1,696603,1450200572,1.0,250000,52000000000.0,178941,0
0,1,696404,1450197266,1.0,250000,52000000000.0,186382,0
0,1,696924,1450205544,0.0,90000,50000000000.0,10692,0
0,1,696632,1450201053,1.0,250000,52000000000.0,45525,0
1,0,697400,1450213885,3.09e+18,21000,67176557931.0,21000,0
1,0,696284,1450195088,2.42e+18,21000,60000000000.0,21000,0
0,1,697246,1450210934,1.0,250000,52000000000.0,186446,0
1,0,696384,1450196918,1.06e+18,90000,50000000000.0,21000,0
1,0,697192,1450209987,1.77e+18,21000,60000000000.0,21000,0
1,0,697298,1450211937,1.04e+18,90000,50000000000.0,21000,0
1,0,696884,1450204877,7.03e+18,21000,60000000000.0,21000,0
0,1,696272,1450194887,1.0,250000,52000000000.0,186318,0
0,1,697404,1450213994,0.0,90000,57661658451.0,90000,1
1,0,696410,1450197372,4.99e+18,41000,50000000000.0,21000,0
0,1,696964,1450206101,1.0,250000,52000000000.0,186446,0
1,0,696898,1450205053,6.14e+18,90000,50000000000.0,21000,0
0,1,697410,1450214119,0.0,90000,56540427731.0,90000,1
0,1,697401,1450213897,0.0,90000,57661658451.0,90000,1
1,0,697141,1450209123,2.45e+18,21000,60000000000.0,21000,0
1,0,697184,1450209731,4.18e+18,21000,60000000000.0,21000,0
0,1,697413,1450214172,0.0,90000,56540427731.0,90000,1
0,1,697417,1450214322,0.0,90000,56540427731.0,59754,0
1,0,697380,1450213449,5.96e+18,25000,50000000000.0,21000,0
0,1,697419,1450214339,0.0,90000,56024213625.0,90000,1
0,1,697413,1450214172,0.0,90000,56540427731.0,90000,1
0,1,697407,1450214026,0.0,90000,57136937358.0,90000,1
0,1,697401,1450213897,0.0,90000,57661658451.0,90000,1
0,1,697221,1450210521,1.0,250000,52000000000.0,186446,0
0,1,696375,1450196668,1.0,250000,52000000000.0,186446,0
1,0,697391,1450213762,1.34e+17,90000,61578081924.0,21000,0
0,1,697402,1450213907,0.0,90000,57661658451.0,90000,1
0,1,696075,1450191594,1.0,250000,52000000000.0,186446,0
0,1,697420,1450214360,0.0,90000,56024213625.0,90000,1
0,1,697242,1450210803,1.0,250000,52000000000.0,186446,0
0,1,697095,1450208367,1.0,250000,52000000000.0,121250,0
1,0,696500,1450198955,9.43e+17,22050,50000000000.0,21000,0
1,0,696086,1450191836,1.14e+18,90000,50000000000.0,21000,0
1,0,697168,1450209460,1.09e+19,90000,50000000000.0,21000,0
0,1,697026,1450207195,1.0,250000,52000000000.0,186382,0
1,0,697123,1450208749,2.6e+18,90000,50000000000.0,21000,0
0,1,696611,1450200714,1.0,250000,52000000000.0,186382,0
0,1,696091,1450191886,0.0,2500000,60000000000.0,223806,0
1,0,696252,1450194448,1.24e+18,90000,50000000000.0,21000,0
1,0,697302,1450212024,1.17e+18,90000,50000000000.0,21000,0
0,1,697061,1450207822,1.0,250000,52000000000.0,186446,0
0,1,697289,1450211737,1.0,250000,52000000000.0,186382,0
0,1,696369,1450196566,1.0,250000,52000000000.0,94923,0
1,0,697390,1450213666,3.47e+18,21000,72586370105.0,21000,0
0,1,696635,1450201104,1.0,250000,52000000000.0,45589,0
1,0,697165,1450209396,2.6e+18,21000,60000000000.0,21000,0
1,0,696837,1450204307,2.03e+19,90000,50000000000.0,21000,0
0,1,696998,1450206616,0.0,200000,50000000000.0,58994,0
1,0,696607,1450200664,1.04e+18,90000,50000000000.0,21000,0
0,1,697405,1450214020,0.0,90000,57661658451.0,90000,1
0,1,697413,1450214172,0.0,90000,56540427731.0,90000,1
0,1,696632,1450201053,1.0,250000,52000000000.0,45589,0
0,1,696852,1450204504,1.0,250000,52000000000.0,186446,0
0,1,696088,1450191860,1.14e+18,90000,50000000000.0,29244,0
1,0,697262,1450211284,1.22e+18,90000,50000000000.0,21000,0
1,0,697399,1450213863,2.64e+18,21000,67176557931.0,21000,0
1,0,696851,1450204479,2.23e+16,90000,50000000000.0,21000,0
1,0,696286,1450195094,1.23e+18,21000,60000000000.0,21000,0
1,0,697391,1450213762,8.37e+17,90000,61578081924.0,21000,0
1,0,696125,1450192422,4.98e+18,41000,50000000000.0,21000,0
1,0,697381,1450213462,8.07e+17,25000,50000000000.0,21000,0
1,0,697390,1450213666,1.87e+18,90000,61578081924.0,21000,0
0,1,696630,1450201026,1.0,250000,52000000000.0,103539,0
0,1,697410,1450214119,0.0,90000,56540427731.0,90000,1
1,0,696039,1450190746,1.78e+17,21000,50000000000.0,21000,0
1,0,696701,1450202085,1.05e+18,90000,50000000000.0,21000,0
1,0,697225,1450210555,1.76e+18,21000,60000000000.0,21000,0
0,1,696075,1450191594,1.0,250000,52000000000.0,186446,0
1,0,697090,1450208298,3.18e+18,90000,50000000000.0,21000,0
0,1,696157,1450192984,6e+17,324373,50000000000.0,224373,0
1,0,696330,1450195924,4.99e+18,21000,60000000000.0,21000,0
1,0,696642,1450201216,9.99e+17,21000,50000000000.0,21000,0
1,0,696439,1450197848,5.02e+18,21000,60000000000.0,21000,0
0,1,696636,1450201108,1.0,250000,52000000000.0,186446,0
0,1,697404,1450213994,0.0,90000,57661658451.0,90000,1
0,1,696362,1450196435,1.0,250000,52000000000.0,186446,0
0,1,697326,1450212481,1.0,250000,52000000000.0,186190,0
0,1,697416,1450214304,0.0,90000,56540427731.0,90000,1
0,1,697406,1450214024,0.0,90000,57136937358.0,90000,1
0,1,696133,1450192614,1.0,250000,52000000000.0,186382,0
0,1,696057,1450191113,1.0,250000,52000000000.0,186446,0
1,0,696833,1450204230,4.03e+18,22050,50000000000.0,21000,0
0,1,696919,1450205448,1.0,250000,52000000000.0,62858,0
1,0,696904,1450205235,4.83e+18,90000,50000000000.0,21000,0
0,1,696322,1450195698,1.0,250000,52000000000.0,121122,0
1,0,696701,1450202085,1.02e+18,90000,50000000000.0,21000,0
1,0,696276,1450194977,9.18e+19,250000,50000000000.0,21000,0
0,1,696462,1450198232,1.0,250000,52000000000.0,186382,0
0,1,697407,1450214026,0.0,90000,57136937358.0,90000,1
0,1,697126,1450208786,1.0,250000,52000000000.0,121250,0
1,0,696520,1450199264,1.12e+18,21000,60000000000.0,21000,0
1,0,697161,1450209339,2.76e+18,90000,50000000000.0,21000,0
1,0,696263,1450194700,1.12e+18,90000,50000000000.0,21000,0
0,1,697406,1450214024,0.0,90000,57136937358.0,90000,1
1,0,696564,1450199932,3.33e+18,90000,50000000000.0,21000,0
1,0,697409,1450214113,1.73e+18,21000,73657913216.0,21000,0
0,1,697415,1450214254,0.0,90000,56540427731.0,90000,1
0,1,697411,1450214125,0.0,90000,56540427731.0,90000,1
0,1,697387,1450213590,0.0,150000,53064977957.0,74690,0
0,1,697419,1450214339,0.0,90000,56024213625.0,90000,1
0,1,697420,1450214360,0.0,90000,56024213625.0,90000,1
